Site,Artifact_No,Artifact_Type,Art_Class,Condensed_Cores,Archaeological_Stage,Tool_Type,Art_Category,Dissolution,Patination,Abrasion,Edge_Damage,Patina_Condensed,Condition,Length,Max_Width,Thickness,Platform_Width,Platform_Height,X_Coord,Y_Coord,Z_Coord,X_Origin,Y_Origin,Z-Origin,Distance,Zdistance
143,87,21,Debitage,,,,blades_cores,6,6,3,4,,c,135.12,63.62,33.41,21.36,10.99,266.288,169.599,527.504,290,163.5,529,24.5294672,1.496
143,94,21,Debitage,,,,blades_cores,6,6,3,4,,c,130.16,48.99,29.63,50.8,20.4,266.378,167.996,527.582,290,163.5,529,24.08783145,1.418
143,98,21,Debitage,,,,blades_cores,6,6,3,4,,c,146.34,41.96,24.1,34.95,13.17,267.703,168.296,527.691,290,163.5,529,22.84450275,1.309
143,101,27,Debitage,,,,,6,6,3,4,,md,145.65,27.66,30.47,,,267.393,169.865,527.645,290,163.5,529,23.52500157,1.355
143,107,27,Debitage,,,,,6,6,3,4,,c,172.28,63,19.21,30.83,14.84,269.924,169.144,527.832,290,163.5,529,20.88695133,1.168
143,121,21,Debitage,,,,blades_cores,6,6,3,4,,md,153.55,30.91,24.44,,,271.443,169.036,527.904,290,163.5,529,19.39615325,1.096
143,39,2,Core,uni_blade,,,blades_cores,6,6,3,4,,c,72.33,42.63,71.54,,,264.498,171.064,527.222,290,163.5,529,26.65947081,1.778
143,109,2,Core,uni_blade,,,blades_cores,6,6,3,4,,c,105.39,60.69,54.99,,,268.126,167.356,527.696,290,163.5,529,22.24951748,1.304
143,115,27,Debitage,,,,,4,5,2,5,,c,133.42,40.92,38.61,29.03,12.62,270.288,168.068,527.812,290,163.5,529,20.26921094,1.188
143,150,22,Debitage,,Middle Pal,,Levallois,5,5,3,5,,c,172.17,65.99,19.33,38.44,11.69,274.894,166.125,528.115,290,163.5,529,15.35789979,0.885
143,82,27,Debitage,,,,,5,5,2,5,,md,123.99,48.94,26.77,,,266.574,169.87,527.578,290,163.5,529,24.31823308,1.422
143,11,21,Debitage,,,,blades_cores,5,5,3,5,,c,147.88,52.21,32.15,41.9,21.64,262.994,170.191,527.088,290,163.5,529,27.88815629,1.912
143,13,27,Debitage,,,,,5,6,3,5,,c,145.73,51.95,16.91,12.84,8.3,262.46,170.59,527,290,163.5,529,28.50823916,2
143,22,21,Debitage,,,,blades_cores,5,5,3,5,,c,154.49,50.77,16.71,26.8,10.57,263.801,170.372,527.147,290,163.5,529,27.14858365,1.853
143,29,21,Debitage,,,,blades_cores,5,5,3,5,,pm,80.18,49.34,15.82,33.87,17.2,264.116,170.332,527.198,290,163.5,529,26.83104329,1.802
143,31,27,Debitage,,,,,5,5,3,5,,c,134.74,62,30.39,50.62,18.9,264.353,170.634,527.2,290,163.5,529,26.6815023,1.8
143,64,27,Debitage,,,,,5,5,3,5,,md,117.36,54.72,27.9,,,265.344,169.829,527.357,290,163.5,529,25.50831288,1.643
143,81,27,Debitage,,,,,5,5,3,5,,c,152.98,39.73,23.29,32.12,20.39,266.427,170.26,527.534,290,163.5,529,24.56691037,1.466
143,106,27,Debitage,,,,,5,5,3,5,,c,181.93,57.21,23.29,22.73,10.12,269.903,169.338,527.837,290,163.5,529,20.96006255,1.163
143,165,27,Debitage,,,,,5,5,3,5,,c,116.09,52.64,16.94,48.86,17.4,279.382,166.943,528.38,290,163.5,529,11.17947105,0.62
143,187,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,1,1,2,,,90.85,45.98,23.98,,,282.515,165.317,528.626,290,163.5,529,7.711458358,0.374
143,3,27,Debitage,,,,,6,6,3,5,,c,169.45,52.53,26.93,30.64,17.88,262.252,169.384,526.975,290,163.5,529,28.43718666,2.025
143,19,1,Core,uni_flake,,,flakes_cores,6,6,3,5,,c,85.92,57.52,59.56,,,263.626,171.308,527.097,290,163.5,529,27.57125585,1.903
143,25,27,Debitage,,,,,6,6,3,5,,md,102.15,48.66,28,38.64,22.41,263.48,170.103,527.127,290,163.5,529,27.39376093,1.873
143,35,27,Debitage,,,,,6,6,3,5,,md,91.54,58.08,27.35,,,264.365,170.631,527.209,290,163.5,529,26.66855952,1.791
143,40,27,Debitage,,,,,6,6,3,5,,c,124.06,49.35,26.01,,,264.714,170.966,527.23,290,163.5,529,26.42453125,1.77
143,76,20,Debitage,,,,flakes_cores,6,6,3,5,,c,129.11,80.11,20.17,19.55,13.82,265.797,167.918,527.402,290,163.5,529,24.65476702,1.598
143,77,21,Debitage,,,,blades_cores,6,7,3,5,,pm,84.65,27.97,16.22,25.76,15.18,265.849,168.162,527.45,290,163.5,529,24.64563947,1.55
143,110,21,Debitage,,,,blades_cores,6,6,3,5,,md,141.78,32.37,39.89,,,268.479,167.356,527.713,290,163.5,529,21.90156492,1.287
143,195,27,Debitage,,,,,6,6,3,5,,md,133.34,44.06,43.08,,,284.116,164.562,528.701,290,163.5,529,5.986543326,0.299
187,25,21,Debitage,,,,blades_cores,1,1,1,1,,c,48.26,20.5,6.12,20.23,8.91,296.942,175.674,529.005,293,165,529.5,11.38941021,0.495
187,4,27,Debitage,,,,,1,2,1,2,,c,59.96,19.59,6.42,19.9,7.2,295.714,170.03,529.169,293,165,529.5,5.725055196,0.331
187,13,27,Debitage,,,,,1,2,1,2,,c,83.13,33.67,8.78,19.17,12.22,292.698,168.335,529.336,293,165,529.5,3.352659392,0.164
187,22,21,Debitage,,,,blades_cores,1,2,1,2,,md,60.77,15.21,6.32,,,296.555,174.292,529.043,293,165,529.5,9.959324174,0.457
187,46,17,Core,Lev_other,Middle Pal,,Levallois,2,2,1,3,,c,54.87,44.42,18.26,,,300.303,181.949,528.807,293,165,529.5,18.46842329,0.693
187,51,24,Debitage,,Middle Pal,,Levallois,2,2,1,4,,p,30.98,29.75,7.35,20.31,8.14,301.46,181.885,528.811,293,165,529.5,18.89840062,0.689
187,49,17,Core,Lev_other,Middle Pal,,Levallois,2,2,1,4,,c,66.29,43.28,21.99,,,301.361,182.893,528.798,293,165,529.5,19.76255484,0.702
187,12,2,Core,uni_blade,,,blades_cores,1,3,1,2,,c,179.5,44.41,69.62,,,293.052,168.363,529.331,293,165,529.5,3.367645171,0.169
187,52,19,Core,,,,,1,3,1,3,,,,,,,,304.317,182.346,528.794,293,165,529.5,20.72333566,0.706
187,73,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,3,1,3,,c,88.08,61.76,39.94,,,307.528,190.674,528.632,293,165,529.5,29.51220907,0.868
187,136,9,Core,Lev_other,Middle Pal,,Levallois,2,3,1,3,,c,115.24,113.38,33.72,,,308.861,199.329,528.382,293,165,529.5,37.83254533,1.118
187,31,4,Core,bidirectional,Middle Pal,,Levallois,2,3,1,3,,c,118.14,52.41,70.95,,,299.066,176.884,528.915,293,165,529.5,13.35544971,0.585
187,80,17,Core,Lev_other,Middle Pal,,Levallois,2,3,1,3,,c,132.98,89.81,43.61,,,305.345,191.87,528.594,293,165,529.5,29.58406262,0.906
187,89,23,Debitage,,Middle Pal,Lev point,Levallois,2,3,1,4,,c,98.35,34.31,12.79,32.26,7.77,308.894,192.103,528.593,293,165,529.5,31.43269785,0.907
187,66,14,Core,Lev_Nubian,Middle Pal,,Levallois,3,3,1,4,,c,127.6,71.21,57.9,,,306.89,189.035,528.68,293,165,529.5,27.77203134,0.82
187,35,9,Core,Lev_other,Middle Pal,,Levallois,2,4,1,3,,c,97.57,65.36,51.3,,,298.687,179.113,528.875,293,165,529.5,15.22857062,0.625
187,61,15,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,1,3,,c,119.8,76.4,25.18,,,305.547,186.093,528.706,293,165,529.5,24.55549417,0.794
187,64,20,Debitage,,,,flakes_cores,2,4,1,4,,md,74.68,41.27,13.28,,,306.269,186.075,528.704,293,165,529.5,24.91697417,0.796
187,28,27,Debitage,,,,,3,4,1,4,,c,86.98,46.73,11.63,,,300.553,175.162,528.93,293,165,529.5,12.67434231,0.57
187,60,27,Debitage,,,,,3,4,1,4,,md,88.76,39.45,11.88,,,305.854,185.648,528.716,293,165,529.5,24.33474627,0.784
187,33,9,Core,Lev_other,Middle Pal,,Levallois,3,4,1,4,,c,97.11,67.44,36.25,,,298.671,178.581,528.892,293,165,529.5,14.73001921,0.608
187,48,16,Core,Lev_Nubian,Middle Pal,,Levallois,3,4,1,4,,c,110.35,99.42,33.71,,,303.544,180.852,528.8,293,165,529.5,19.05129497,0.7
187,39,20,Debitage,,,,flakes_cores,4,4,1,4,,c,84.98,66.32,25.64,82.68,16.49,302.175,179.254,528.833,293,165,529.5,16.964729,0.667
187,104,25,Debitage,,Middle Pal,,Levallois,4,4,1,4,,c,96.9,58.02,18.92,46.46,12.49,308.679,192.39,528.573,293,165,529.5,31.57376237,0.927
187,87,18,Core,indeterm,,,,3,5,1,2,,c,110.59,62.09,23.36,,,308.926,191.924,528.586,293,165,529.5,31.29496202,0.914
187,68,2,Core,uni_blade,,,blades_cores,5,5,2,2,,c,72,29.19,53.82,,,304.313,188.099,528.693,293,165,529.5,25.73322792,0.807
187,29,2,Core,uni_blade,,,blades_cores,3,5,1,3,,c,85.54,47.88,33.61,,,301.431,175.691,528.887,293,165,529.5,13.629197,0.613
187,36,19,Core,,,,,4,5,1,3,,,,,,,,300.353,178.369,528.876,293,165,529.5,15.27043372,0.624
187,127,21,Debitage,,,,blades_cores,4,5,1,3,,c,122.48,42.08,14.42,36.54,11.16,310.087,197.395,528.445,293,165,529.5,36.64034141,1.055
187,119,19,Core,,,,,3,5,2,3,,,,,,,,310.256,195.847,528.478,293,165,529.5,35.36030867,1.022
187,122,19,Core,,,,,3,5,2,3,,,,,,,,310.302,194.939,528.496,293,165,529.5,34.5935101,1.004
187,76,9,Core,Lev_other,Middle Pal,,Levallois,3,5,1,3,,c,105.39,61.65,29.04,,,307.689,191.68,528.619,293,165,529.5,30.46908732,0.881
187,41,27,Debitage,,,,,5,5,2,3,,c,153.5,59.71,20.82,38.01,22.31,300.188,180.317,528.841,293,165,529.5,16.93257553,0.659
